Transcript_ID	Gene_ID	Architecture	Collapsed_Arch	Subclass	Combined_Subclasses	Arch_Type	OG_orig_ID	OG_orig_Size	OG	OG_Size	Fusion_Flag	Merged_Flag	Pair_Flag	PutPair_Flag	Truncated_Flag	Pseudogene_Flag	NoEvidence_Flag	CorBound_Flag	CorTrans_Flag	Misassembly_Flag	Delete_Flag	Mod_Flag	Note_Flag	Accession_Name	Origin	Seed_Collection	Sequencing_Facility	Population	Albugo_Phenotype	Assembly_Quality	Expression	Relict_Flag	TE_In_Exons	TE_In_Introns	TEs_2kb_Downstream	TEs_2kb_Upstream	Outlier
9911|T545-R1	9911|G545	TIR	TIR	T	T(L)	canonical	11	92	11.6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	ARGE-1-15	FRA	OTHER	MPI/MPGC_Cologne	NA	NA	37.3617	0	0	0	0	1	0	0
9911|T549-R1	9911|G549	TIR,NB	TIR,NB	TN	TN	canonical	146	50	146.1	46	0	0	0	0	0	0	0	0	0	0	0	0	0	ARGE-1-15	FRA	OTHER	MPI/MPGC_Cologne	NA	NA	37.3617	43	0	0	0	1	0	0
9911|T551-R1	9911|G551	TIR,TIR	TIR	T	T(L)	canonical	264	9	264.1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	ARGE-1-15	FRA	OTHER	MPI/MPGC_Cologne	NA	NA	37.3617	0	0	0	0	1	1	0
9911|T553.2-R1	9911|G553.2	TIR	TIR	T	T(L)	canonical	196	27	196.1	27	0	0	0	0	0	1	0	0	0	0	0	0	0	ARGE-1-15	FRA	OTHER	MPI/MPGC_Cologne	NA	NA	37.3617	0	0	0	0	0	0	0
9911|T557-R1	9911|G557	TIR	TIR	T	T(L)	canonical	121	57	121.1	55	0	0	0	0	0	0	0	0	0	0	0	0	0	ARGE-1-15	FRA	OTHER	MPI/MPGC_Cologne	NA	NA	37.3617	59	0	0	0	1	0	0
9911|T564-R1	9911|G564	NB	NB	N	N	canonical	103	60	103.1	56	0	0	0	0	0	0	0	0	0	0	0	0	0	ARGE-1-15	FRA	OTHER	MPI/MPGC_Cologne	NA	NA	37.3617	0	0	0	0	0	0	0
9911|T566-R1	9911|G566	TIR	TIR	T	T(L)	canonical	150	49	1100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	ARGE-1-15	FRA	OTHER	MPI/MPGC_Cologne	NA	NA	37.3617	5	0	0	1	1	0	1
9911|T568-R1	9911|G568	NB	NB	N	N	canonical	126	56	126.1	53	0	0	0	0	0	0	0	0	0	0	0	0	0	ARGE-1-15	FRA	OTHER	MPI/MPGC_Cologne	NA	NA	37.3617	69	0	0	0	0	0	0
9911|T571-R1	9911|G571	NB	NB	N	N	canonical	130	55	130.1	52	0	0	0	0	0	0	0	0	0	0	0	0	0	ARGE-1-15	FRA	OTHER	MPI/MPGC_Cologne	NA	NA	37.3617	1	0	0	0	1	0	0
9911|T577-R1	9911|G577	Coil,NB,LRR	Coil,NB,LRR	CNL	CNL	canonical	152	48	152.1	44	0	0	0	0	0	0	0	0	0	0	0	0	0	ARGE-1-15	FRA	OTHER	MPI/MPGC_Cologne	NA	NA	37.3617	70	0	0	0	0	0	0
9911|T583-R1	9911|G583	NB	NB	N	N	canonical	139	52	139.1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	ARGE-1-15	FRA	OTHER	MPI/MPGC_Cologne	NA	NA	37.3617	69	0	0	0	0	0	0
9911|T585-R1	9911|G585	TIR,PF04859,Coil	TIR,PF04859,Coil	TX	T(N,L)X	noncanonical	124	57	124.1	53	0	0	0	0	0	0	0	0	0	0	0	0	0	ARGE-1-15	FRA	OTHER	MPI/MPGC_Cologne	NA	NA	37.3617	31	0	0	0	0	1	0
9911|T588-R1	9911|G588	TIR	TIR	T	T(L)	canonical	45	65	1510	1	0	0	0	0	0	0	0	0	0	0	0	0	0	ARGE-1-15	FRA	OTHER	MPI/MPGC_Cologne	NA	NA	37.3617	0	0	0	0	0	1	1
9911|T590-R1	9911|G590	TIR	TIR	T	T(L)	canonical	173	38	173.1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	ARGE-1-15	FRA	OTHER	MPI/MPGC_Cologne	NA	NA	37.3617	0	0	0	0	0	0	0
9911|T595-R1	9911|G595	TIR,PF14299	TIR,PF14299	TX	T(N,L)X	noncanonical	95	61	95.1	58	0	0	0	0	1	0	0	0	0	0	0	0	0	ARGE-1-15	FRA	OTHER	MPI/MPGC_Cologne	NA	NA	37.3617	79	0	0	0	0	1	0
9911|T610-R1	9911|G610	TIR	TIR	T	T(L)	canonical	227	18	227.1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	ARGE-1-15	FRA	OTHER	MPI/MPGC_Cologne	NA	NA	37.3617	0	0	0	0	0	0	0
9944|T002-R1	9944|G002	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	153	47	153.1	45	0	0	0	1	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	23	1	0	0	0	0	0
9944|T003-R1	9944|G003	TIR,NB	TIR,NB	TN	TN	canonical	13	83	13.5	45	0	0	0	1	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	2	1	0	0	0	0	0
9944|T004-R1	9944|G004	TIR,NB	TIR,NB	TN	TN	canonical	201	25	201.1	22	0	0	0	1	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	21	1	0	0	0	1	0
9944|T005-R1	9944|G005	TIR,NB	TIR,NB	TN	TN	canonical	213	23	213.1	20	0	0	0	1	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	0	1	0	1	0	0	0
9944|T007-R1	9944|G007	TIR,NB,TIR,NB	TIR,NB	TN	TN	canonical	34	66	993	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	99	1	0	0	1	0	1
9944|T008-R1	9944|G008	TIR,NB	TIR,NB	TN	TN	canonical	157	44	157.1	40	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	88	1	0	0	0	1	0
9944|T009-R1	9944|G009	TIR,NB	TIR,NB	TN	TN	canonical	86	62	86.1	60	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	91	1	0	0	0	0	0
9944|T010-R1	9944|G010	TIR,NB	TIR,NB	TN	TN	canonical	38	66	38.1	57	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	5	1	0	0	0	0	0
9944|T012-R1	9944|G012	TIR,NB,TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	57	64	57.1	59	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	68	1	1	0	1	1	0
9944|T013-R1	9944|G013	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	42	66	42.1	62	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	94	1	0	0	0	1	0
9944|T014-R1	9944|G014	TIR,NB,LRR,TIR	TIR,NB,LRR	TNL	TNL	canonical	162	42	763	40	0	0	1	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	48	1	0	0	0	1	0
9944|T015-R1	9944|G015	NB,LRR	NB,LRR	NL	NL	canonical	112	59	112.1	56	0	0	1	0	0	0	0	0	0	0	0	0	1	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	87	1	0	1	0	1	0
9944|T020-R1	9944|G020	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	160	42	160.1	37	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	54	1	0	0	0	1	0
9944|T021-R1	9944|G021	TIR	TIR	T	T(L)	canonical	232	17	232.1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	0	1	0	0	0	1	0
9944|T022-R1	9944|G022	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	184	33	184.5	9	0	1	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	65	1	0	0	1	0	0
9944|T024-R1	9944|G024	TIR,NB,LRR,TIR	TIR,NB,LRR	TNL	TNL	canonical	155	46	155.1	40	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	98	1	0	0	0	0	0
9944|T026-R1	9944|G026	TIR,LRR	TIR,LRR	TL	T(L)	canonical	100	61	100.1	57	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	100	1	0	0	0	0	0
9944|T031-R1	9944|G031	TIR,NB,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	16	71	16.2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	94	1	0	0	1	0	0
9944|T033-R1	9944|G033	TIR,NB,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	4	130	4.8	19	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	98	1	0	0	0	1	0
9944|T036-R1	9944|G036	TIR,NB,LRR,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	4	130	4.4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	98	1	0	0	0	0	0
9944|T039-R1	9944|G039	TIR,NB,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	163	41	163.1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	86	1	1	0	1	0	0
9944|T043-R1	9944|G043	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	137	53	137.1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	75	1	0	1	0	0	0
9944|T044-R1	9944|G044	NB,LRR	NB,LRR	NL	NL	canonical	174	38	174.1	35	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	20	1	0	0	0	1	0
9944|T045-R1	9944|G045	TIR	TIR	T	T(L)	canonical	220	20	220.1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	0	1	0	0	0	1	0
9944|T047-R1	9944|G047	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	142	50	142.1	45	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	12	1	0	0	1	0	0
9944|T049-R1	9944|G049	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	23	67	23.1	58	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	35	1	0	0	0	0	0
9944|T051-R1	9944|G051	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	183	34	183.1	31	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	44	1	0	0	1	0	0
9944|T052-R1	9944|G052	TIR,TIR	TIR	T	T(L)	canonical	19	70	19.1	61	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	65	1	0	0	1	1	0
9944|T053-R1	9944|G053	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	48	65	48.1	59	0	0	1	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	15	1	0	0	1	1	0
9944|T054-R1	9944|G054	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	88	62	88.1	58	0	0	1	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	2	1	0	1	0	0	0
9944|T055-R1	9944|G055	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	148	50	148.1	44	0	0	0	1	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	0	1	0	0	0	0	0
9944|T056-R1	9944|G056	TIR,NB	TIR,NB	TN	TN	canonical	147	50	147.1	44	0	0	0	1	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	0	1	0	0	1	0	0
9944|T059-R1	9944|G059	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	172	39	172.1	36	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	0	1	0	0	0	0	0
9944|T060-R1	9944|G060	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	46	65	46.1	57	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	83	1	0	0	0	0	0
9944|T061-R1	9944|G061	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	30	66	30.1	61	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	99	1	0	0	0	0	0
9944|T066-R1	9944|G066	TIR,NB,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	70	63	70.1	56	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	85	1	0	0	0	0	0
9944|T069-R1	9944|G069	TIR,NB	TIR,NB	TN	TN	canonical	67	63	67.1	60	0	0	0	1	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	1	1	0	0	0	0	0
9944|T070-R1	9944|G070	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	81	62	81.1	56	0	0	0	1	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	15	1	0	0	1	0	0
9944|T072-R1	9944|G072	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	176	36	176.8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	97	1	0	0	0	1	0
9944|T074-R1	9944|G074	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	1	154	1.5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	98	1	0	0	1	0	0
9944|T075-R1	9944|G075	TIR	TIR	T	T(L)	canonical	177	36	177.1	34	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	0	1	0	0	0	1	0
9944|T077-R1	9944|G077	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	80	62	80.1	56	0	0	1	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	97	1	0	0	1	0	0
9944|T078-R1	9944|G078	NB,LRR,PF03106	NB,LRR,PF03106	NLX	N(L)X	noncanonical	94	61	94.1	55	0	0	1	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	97	1	0	1	0	0	0
9944|T081-R1	9944|G081	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	90	61	90.1	55	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	91	1	0	0	0	0	0
9944|T082-R1	9944|G082	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	105	60	105.1	58	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	97	1	0	0	0	0	0
9944|T085.2-R1	9944|G085.2	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	79	62	79.1	58	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	99	1	0	0	0	0	0
9944|T087-R1	9944|G087	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	107	60	107.1	56	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	97	1	0	0	0	0	0
9944|T089-R1	9944|G089	TIR	TIR	T	T(L)	canonical	87	62	87.1	58	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	0	1	0	0	0	0	0
9944|T091-R1	9944|G091	TIR,LRR	TIR,LRR	TL	T(L)	canonical	141	51	141.1	48	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	8	1	0	0	0	0	0
9944|T095-R1	9944|G095	TIR,TIR,NB	TIR,NB	TN	TN	canonical	24	67	24.1	63	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	88	1	0	0	0	1	0
9944|T096-R1	9944|G096	TIR,TIR,NB,NB	TIR,NB	TN	TN	canonical	215	22	215.1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	51	1	0	0	0	0	0
9944|T099-R1	9944|G099	TIR,NB,TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	21	69	21.1	62	0	0	1	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	74	1	0	0	0	0	0
9944|T100-R1	9944|G100	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	26	67	26.1	63	0	0	1	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	98	1	0	0	0	0	0
9944|T103-R1	9944|G103	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	64	63	64.1	59	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	21	1	0	0	1	0	0
9944|T104-R1	9944|G104	NB	NB	N	N	canonical	53	64	53.1	58	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	0	1	0	0	0	1	0
9944|T113-R1	9944|G113	TIR,NB,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	96	61	96.1	54	0	0	1	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	98	1	0	0	1	0	0
9944|T116-R2	9944|G116	PF02671,PF03106,PF03106,TIR,NB	PF02671,PF03106,TIR,NB	TNX	T(N,L)X	noncanonical	41	66	41.1	59	0	0	1	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	89	1	0	0	0	0	0
9944|T120-R1	9944|G120	NB,NB	NB	N	N	canonical	115	58	115.1	54	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	9	1	0	0	0	0	0
9944|T121-R1	9944|G121	NB	NB	N	N	canonical	191	31	869	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	39	1	0	0	0	1	1
9944|T124-R1	9944|G124	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	110	59	110.1	54	0	0	0	1	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	60	1	0	0	0	1	0
9944|T126-R1	9944|G126	TIR	TIR	T	T(L)	canonical	286	7	286.1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	36	1	0	0	1	1	0
9944|T128-R1	9944|G128	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	78	62	78.1	57	0	0	1	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	0	1	0	0	0	0	0
9944|T129-R1	9944|G129	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	84	62	84.1	58	0	0	1	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	0	1	0	0	0	0	0
9944|T133-R1	9944|G133	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	18	70	18.1	58	0	0	1	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	100	1	0	0	0	0	0
9944|T134.1-R1	9944|G134.1	NB,LRR,PF03106	NB,LRR,PF03106	NLX	N(L)X	noncanonical	43	65	43.1	52	0	0	1	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	100	1	0	0	0	0	0
9944|T139-R1	9944|G139	Coil,NB,LRR	Coil,NB,LRR	CNL	CNL	canonical	8	101	8.3	38	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	55	1	0	0	1	0	0
9944|T140-R1	9944|G140	Coil,NB,LRR	Coil,NB,LRR	CNL	CNL	canonical	8	101	8.4	17	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	61	1	0	0	0	1	0
9944|T143-R1	9944|G143	NB,LRR	NB,LRR	NL	NL	canonical	25	67	25.1	59	0	0	0	1	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	79	1	0	0	0	0	0
9944|T144.1-R1	9944|G144.1	Coil,NB,PF04548	Coil,NB,PF04548	CNX	C(N,L)X	noncanonical	49	65	49.1	59	0	0	0	1	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	76	1	0	0	0	0	0
9944|T144.2-R1	9944|G144.2	NB	NB	N	N	canonical	219	20	219.1	19	0	1	0	0	0	0	0	1	0	0	0	0	1	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	29	1	0	0	0	0	0
9944|T147-R1	9944|G147	NB	NB	N	N	canonical	22	67	22.1	60	0	0	0	1	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	62	1	0	0	0	0	0
9944|T150-R1	9944|G150	NB,LRR	NB,LRR	NL	NL	canonical	75	63	75.1	59	0	0	0	1	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	98	1	0	0	0	0	0
9944|T152-R1	9944|G152	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	74	63	74.1	56	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	0	1	0	0	0	0	0
9944|T153-R1	9944|G153	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	99	61	99.1	58	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	16	1	0	0	0	0	0
9944|T156.2-R1	9944|G156.2	NB	NB	N	N	canonical	54	64	54.1	60	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	73	1	0	0	0	0	0
9944|T157-R1	9944|G157	NB	NB	N	N	canonical	76	63	76.1	51	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	94	1	0	0	0	0	0
9944|T159-R1	9944|G159	TIR	TIR	T	T(L)	canonical	144	50	144.1	48	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	1	1	0	0	1	1	0
9944|T160-R1	9944|G160	NB,LRR,LRR	NB,LRR	NL	NL	canonical	106	60	106.1	55	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	5	1	0	1	1	1	0
9944|T162-R1	9944|G162	PF03634,PF02362,TIR,NB,LRR,PF00642	PF03634,PF02362,TIR,NB,LRR,PF00642	TNLX	T(N,L)X	noncanonical	205	24	205.1	23	0	0	0	1	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	38	1	0	0	1	0	0
9944|T163-R2	9944|G163	TIR,NB,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	204	24	204.1	21	0	1	0	1	0	0	0	1	0	0	0	0	1	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	22	1	0	0	0	0	0
9944|T166-R1	9944|G166	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	5	125	5.10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	88	1	0	0	0	1	0
9944|T170.1-R1	9944|G170.1	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	133	54	133.1	49	0	0	0	0	0	1	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	100	1	0	0	0	0	0
9944|T170.2-R1	9944|G170.2	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	143	50	143.1	45	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	90	1	0	0	0	0	0
9944|T171-R1	9944|G171	NB	NB	N	N	canonical	182	34	182.1	34	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	0	1	0	0	0	0	0
9944|T174.1-R1	9944|G174.1	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	138	52	138.1	47	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	28	1	0	0	0	0	0
9944|T174.2-R1	9944|G174.2	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	236	16	236.1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	8	1	0	0	1	0	0
9944|T186.1-R1	9944|G186.1	Coil,NB,LRR	Coil,NB,LRR	CNL	CNL	canonical	66	63	66.1	58	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	100	1	0	0	0	0	0
9944|T186.2-R1	9944|G186.2	Coil,NB,LRR	Coil,NB,LRR	CNL	CNL	canonical	68	63	68.1	58	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	83	1	0	0	0	1	0
9944|T189-R1	9944|G189	RPW8,NB	RPW8,NB	RN	R(C)N	canonical	32	66	32.1	61	0	0	0	0	0	0	0	0	0	0	0	0	0	Don-0	ESP	RELICT	UNC-HTSF	relict	GS	35.1517	100	1	0	0	0	0	0
